Phase and Amplitude Scintillation Indices from KHO (78.147,16.038,0.522)

Satellite System: 0 = GPS, 1 = GLONASS, 2 = SBAS, 5 = GALILEO, 6 = COMPASS, 7 = QZSS, 8 = LBAND

Frequency: GLONASS frequency channel (-7 to +6) 

Signal Type for each Satellite System

GPS     : 1 = L1CA,     4 = L2Y,  5 = L2C, 6 = L2P,    7 = L5Q
GLONASS : 1 = L1CA,     3 = L2CA, 4 = L2P
SBAS    : 1 = L1CA,     2 = L5I
GALILEO : 1 = E1,       2 = E5A,  3 = E5B, 4 = ALTBOC, 5 = E6
COMPASS : 1 = E2
QZSS    : 1 = L1CA,     3 = L2C,  4 = L5Q
LBAND   : 1 = OMNISTAR, 2 = CDGPS

GPS Week: 2313,  Satellite System: 0

GPS TOW , PRN, Freq, SigType, Az , Elv , CNo , Lock Time, CMC Avg, CMC Std , S4 , S4 Cor, 1SecSigma, 3SecSigma, 10SecSigma, 30SecSigma, 60SecSigma , HHMM
 499440.00, 9, 0, 1,213.19, 19.73, 45.39, 2067.42,  -5.953,  0.121,  0.166,  0.054,  0.079,  0.104,  0.122,  0.122,  0.122, 1844
 499440.00, 9, 0, 7,213.19, 19.73, 48.20, 2065.24,  96.236,  0.010,  0.107,  0.039,  0.065,  0.097,  0.118,  0.118,  0.118, 1844
 499440.00,11, 0, 1,306.93, 27.00, 46.13, 2488.58,  -3.022,  0.028,  0.070,  0.049,  0.070,  0.082,  0.092,  0.092,  0.092, 1844
 499440.00,11, 0, 7,306.93, 27.00, 51.66, 2469.14, 105.734,  0.013,  0.056,  0.026,  0.049,  0.059,  0.066,  0.066,  0.066, 1844
 499440.00,19, 0, 1,244.10, 17.77, 44.07,13422.80,  -3.883,  0.083,  0.165,  0.063,  0.078,  0.086,  0.102,  0.102,  0.102, 1844
 499440.00, 3, 0, 1,137.84, 44.30, 49.54,12840.49, -10.802,  0.110,  0.052,  0.033,  0.068,  0.082,  0.099,  0.099,  0.099, 1844
 499440.00, 3, 0, 7,137.84, 44.30, 53.78,12838.44,  90.462,  0.017,  0.053,  0.020,  0.052,  0.064,  0.077,  0.077,  0.077, 1844
 499440.00,12, 0, 1,324.75, 18.72, 44.40,10647.18,  -5.209,  0.021,  0.087,  0.060,  0.077,  0.101,  0.120,  0.120,  0.120, 1844
 499440.00,28, 0, 1, 46.14, 34.53, 46.93, 9362.86,  -6.730,  0.055,  0.059,  0.045,  0.073,  0.090,  0.103,  0.104,  0.104, 1844
 499440.00,28, 0, 7, 46.14, 34.53, 51.79, 9358.20, 264.876,  0.014,  0.057,  0.026,  0.059,  0.083,  0.099,  0.100,  0.100, 1844
 499440.00,31, 0, 1, 85.16, 41.91, 49.18, 5917.97,  -8.690,  0.040,  0.067,  0.035,  0.073,  0.091,  0.108,  0.108,  0.108, 1844
 499440.00, 4, 0, 1,177.68, 48.51, 49.26, 6237.06, -14.354,  0.103,  0.055,  0.034,  0.067,  0.083,  0.096,  0.096,  0.096, 1844
 499440.00, 4, 0, 7,177.68, 48.51, 51.96, 5927.56, 192.439,  0.011,  0.051,  0.025,  0.058,  0.073,  0.085,  0.085,  0.085, 1844
 499500.00,25, 0, 1,353.67, 27.68, 44.51, 8336.94,  -9.280,  0.107,  0.100,  0.060,  0.091,  0.128,  0.164,  0.166,  0.166, 1845
 499500.00,25, 0, 7,353.67, 27.68, 50.70, 8334.64, 120.822,  0.008,  0.067,  0.029,  0.073,  0.129,  0.174,  0.177,  0.177, 1845
 499500.00, 6, 0, 1,263.28, 50.98, 51.10, 7936.58, -10.369,  0.015,  0.056,  0.028,  0.075,  0.106,  0.121,  0.122,  0.122, 1845
 499500.00, 6, 0, 7,263.28, 50.98, 54.45, 7934.24, 155.125,  0.007,  0.040,  0.019,  0.059,  0.099,  0.115,  0.115,  0.116, 1845
 499500.00, 9, 0, 1,213.15, 20.16, 45.82, 2127.42,  -5.549,  0.062,  0.119,  0.051,  0.074,  0.097,  0.112,  0.112,  0.112, 1845
 499500.00, 9, 0, 7,213.15, 20.16, 48.77, 2125.24,  96.288,  0.017,  0.068,  0.036,  0.058,  0.081,  0.096,  0.096,  0.096, 1845
 499500.00,11, 0, 1,306.73, 27.38, 46.18, 2548.58,  -3.066,  0.051,  0.085,  0.049,  0.068,  0.082,  0.094,  0.094,  0.094, 1845
 499500.00,11, 0, 7,306.73, 27.38, 51.10, 2529.14, 105.738,  0.013,  0.058,  0.028,  0.050,  0.062,  0.072,  0.072,  0.072, 1845
 499500.00,19, 0, 1,243.89, 17.37, 45.72,13482.80,  -3.133,  0.356,  0.075,  0.052,  0.071,  0.094,  0.106,  0.106,  0.106, 1845
 499500.00, 3, 0, 1,137.59, 43.88, 49.47,12900.49, -10.548,  0.029,  0.057,  0.034,  0.069,  0.085,  0.093,  0.093,  0.093, 1845
 499500.00, 3, 0, 7,137.59, 43.88, 53.36,12898.44,  90.495,  0.002,  0.061,  0.021,  0.055,  0.070,  0.077,  0.077,  0.077, 1845
 499500.00,12, 0, 1,324.46, 18.40, 45.25,10707.18,  -5.101,  0.112,  0.131,  0.055,  0.077,  0.101,  0.127,  0.127,  0.127, 1845
 499500.00,28, 0, 1, 45.73, 34.28, 46.56, 9422.86,  -6.646,  0.054,  0.076,  0.047,  0.073,  0.094,  0.113,  0.113,  0.113, 1845
 499500.00,28, 0, 7, 45.73, 34.28, 51.32, 9418.20, 264.844,  0.003,  0.047,  0.027,  0.060,  0.084,  0.108,  0.108,  0.108, 1845
 499500.00,31, 0, 1, 84.57, 41.99, 49.10, 5977.97,  -8.334,  0.144,  0.096,  0.035,  0.090,  0.112,  0.131,  0.131,  0.131, 1845
 499500.00, 4, 0, 1,177.23, 48.86, 49.28, 6297.06, -13.992,  0.126,  0.049,  0.034,  0.067,  0.093,  0.114,  0.114,  0.114, 1845
 499500.00, 4, 0, 7,177.23, 48.86, 51.71, 5987.56, 192.481,  0.015,  0.044,  0.026,  0.056,  0.085,  0.107,  0.107,  0.107, 1845
 499560.00,25, 0, 1,353.24, 27.49, 44.86, 8396.94,  -9.079,  0.084,  0.105,  0.057,  0.091,  0.112,  0.139,  0.140,  0.140, 1846
 499560.00,25, 0, 7,353.24, 27.49, 51.39, 8394.64, 120.851,  0.014,  0.079,  0.027,  0.068,  0.100,  0.134,  0.135,  0.135, 1846
 499560.00, 6, 0, 1,262.56, 51.05, 51.59, 7996.58, -10.212,  0.062,  0.041,  0.026,  0.068,  0.095,  0.111,  0.111,  0.111, 1846
 499560.00, 6, 0, 7,262.56, 51.05, 54.35, 7994.24, 155.082,  0.014,  0.045,  0.019,  0.063,  0.102,  0.126,  0.126,  0.127, 1846
 499560.00, 9, 0, 1,213.11, 20.60, 45.43, 2187.42,  -5.562,  0.041,  0.095,  0.054,  0.078,  0.098,  0.118,  0.119,  0.119, 1846
 499560.00, 9, 0, 7,213.11, 20.60, 48.67, 2185.24,  96.331,  0.009,  0.091,  0.037,  0.063,  0.084,  0.103,  0.103,  0.103, 1846
 499560.00,11, 0, 1,306.51, 27.76, 46.59, 2608.58,  -3.073,  0.045,  0.066,  0.047,  0.070,  0.089,  0.105,  0.106,  0.106, 1846
 499560.00,11, 0, 7,306.51, 27.76, 51.22, 2589.14, 105.706,  0.007,  0.068,  0.027,  0.054,  0.070,  0.086,  0.086,  0.087, 1846
 499560.00,19, 0, 1,243.69, 16.96, 45.82,13542.80,  -2.386,  0.141,  0.079,  0.051,  0.073,  0.090,  0.107,  0.107,  0.107, 1846
 499560.00, 3, 0, 1,137.34, 43.45, 49.99,12960.49, -10.340,  0.173,  0.081,  0.032,  0.080,  0.119,  0.147,  0.148,  0.148, 1846
 499560.00, 3, 0, 7,137.34, 43.45, 53.21,12958.44,  90.517,  0.023,  0.074,  0.022,  0.078,  0.122,  0.154,  0.154,  0.154, 1846
 499560.00,12, 0, 1,324.17, 18.07, 45.22,10767.18,  -4.966,  0.110,  0.129,  0.055,  0.075,  0.091,  0.104,  0.104,  0.104, 1846
 499560.00,28, 0, 1, 45.32, 34.01, 46.55, 9482.86,  -7.025,  0.104,  0.068,  0.047,  0.076,  0.102,  0.133,  0.134,  0.134, 1846
 499560.00,28, 0, 7, 45.32, 34.01, 51.45, 9478.20, 264.829,  0.006,  0.062,  0.027,  0.066,  0.095,  0.135,  0.136,  0.136, 1846
 499560.00,31, 0, 1, 83.96, 42.06, 49.63, 6037.97,  -7.695,  0.177,  0.080,  0.033,  0.092,  0.110,  0.130,  0.131,  0.131, 1846
 499560.00, 4, 0, 1,176.77, 49.21, 49.79, 6357.06, -13.480,  0.150,  0.060,  0.032,  0.067,  0.083,  0.094,  0.094,  0.094, 1846
 499560.00, 4, 0, 7,176.77, 49.21, 51.85, 6047.56, 192.545,  0.026,  0.046,  0.026,  0.060,  0.078,  0.087,  0.087,  0.087, 1846
 499620.00,25, 0, 1,352.81, 27.31, 44.13, 8456.94,  -9.660,  0.147,  0.098,  0.062,  0.089,  0.106,  0.121,  0.122,  0.122, 1847
 499620.00,25, 0, 7,352.81, 27.31, 51.80, 8454.64, 120.889,  0.005,  0.059,  0.026,  0.058,  0.083,  0.108,  0.108,  0.108, 1847
 499620.00, 6, 0, 1,261.86, 51.12, 51.13, 8056.58, -10.136,  0.018,  0.045,  0.028,  0.075,  0.115,  0.142,  0.142,  0.142, 1847
 499620.00, 6, 0, 7,261.86, 51.12, 54.27, 8054.24, 155.075,  0.007,  0.044,  0.019,  0.072,  0.125,  0.161,  0.161,  0.161, 1847
 499620.00, 9, 0, 1,213.07, 21.03, 45.99, 2247.42,  -5.253,  0.115,  0.092,  0.050,  0.073,  0.094,  0.106,  0.106,  0.106, 1847
 499620.00, 9, 0, 7,213.07, 21.03, 47.66, 2245.24,  96.333,  0.009,  0.088,  0.041,  0.065,  0.087,  0.100,  0.100,  0.101, 1847
 499620.00,11, 0, 1,306.30, 28.13, 46.25, 2668.58,  -3.300,  0.052,  0.072,  0.049,  0.069,  0.086,  0.098,  0.098,  0.098, 1847
 499620.00,11, 0, 7,306.30, 28.13, 51.63, 2649.14, 105.715,  0.007,  0.057,  0.026,  0.052,  0.071,  0.079,  0.080,  0.080, 1847
 499620.00,19, 0, 1,243.50, 16.56, 44.45,13602.80,  -2.145,  0.021,  0.093,  0.060,  0.077,  0.088,  0.095,  0.095,  0.095, 1847
 499620.00, 3, 0, 1,137.11, 43.03, 49.70,13020.49,  -9.605,  0.184,  0.087,  0.033,  0.087,  0.129,  0.160,  0.161,  0.161, 1847
 499620.00, 3, 0, 7,137.11, 43.03, 53.48,13018.44,  90.639,  0.042,  0.098,  0.021,  0.088,  0.152,  0.195,  0.196,  0.197, 1847
 499620.00,12, 0, 1,323.89, 17.75, 44.99,10827.18,  -5.295,  0.082,  0.120,  0.056,  0.073,  0.089,  0.113,  0.113,  0.113, 1847
 499620.00,28, 0, 1, 44.93, 33.75, 46.37, 9542.86,  -7.443,  0.203,  0.069,  0.048,  0.081,  0.108,  0.153,  0.153,  0.153, 1847
 499620.00,28, 0, 7, 44.93, 33.75, 51.34, 9538.20, 264.746,  0.045,  0.068,  0.027,  0.073,  0.115,  0.172,  0.172,  0.172, 1847
 499620.00,31, 0, 1, 83.37, 42.12, 49.45, 6097.97,  -7.302,  0.039,  0.058,  0.034,  0.070,  0.090,  0.124,  0.125,  0.125, 1847
 499620.00, 4, 0, 1,176.31, 49.54, 49.30, 6417.06, -13.204,  0.082,  0.055,  0.034,  0.108,  0.180,  0.207,  0.209,  0.209, 1847
 499620.00, 4, 0, 7,176.31, 49.54, 51.73, 6107.56, 192.630,  0.018,  0.062,  0.026,  0.125,  0.225,  0.265,  0.267,  0.267, 1847
 499680.00,25, 0, 1,352.39, 27.12, 44.54, 8516.94,  -9.787,  0.111,  0.097,  0.059,  0.087,  0.107,  0.127,  0.128,  0.128, 1848
 499680.00,25, 0, 7,352.39, 27.12, 51.95, 8514.64, 120.899,  0.004,  0.064,  0.025,  0.062,  0.096,  0.133,  0.134,  0.134, 1848
 499680.00, 6, 0, 1,261.15, 51.17, 51.09, 8116.58, -10.153,  0.010,  0.047,  0.028,  0.067,  0.087,  0.117,  0.118,  0.118, 1848
 499680.00, 6, 0, 7,261.15, 51.17, 54.02, 8114.24, 155.101,  0.005,  0.041,  0.020,  0.058,  0.084,  0.117,  0.118,  0.117, 1848
 499680.00, 9, 0, 1,213.02, 21.47, 45.30, 2307.42,  -5.084,  0.032,  0.127,  0.054,  0.090,  0.113,  0.128,  0.128,  0.129, 1848
 499680.00, 9, 0, 7,213.02, 21.47, 48.66, 2305.24,  96.368,  0.023,  0.093,  0.037,  0.066,  0.100,  0.117,  0.117,  0.117, 1848
 499680.00,11, 0, 1,306.08, 28.50, 46.71, 2728.58,  -3.244,  0.068,  0.063,  0.046,  0.068,  0.087,  0.105,  0.105,  0.105, 1848
 499680.00,11, 0, 7,306.08, 28.50, 51.40, 2709.14, 105.720,  0.006,  0.061,  0.027,  0.053,  0.076,  0.094,  0.094,  0.094, 1848
 499680.00,19, 0, 1,243.31, 16.16, 45.05,13662.80,  -1.933,  0.127,  0.100,  0.056,  0.072,  0.085,  0.097,  0.097,  0.097, 1848
 499680.00, 3, 0, 1,136.89, 42.60, 49.22,13080.49,  -9.402,  0.031,  0.098,  0.035,  0.095,  0.145,  0.182,  0.183,  0.183, 1848
 499680.00, 3, 0, 7,136.89, 42.60, 53.54,13078.44,  90.726,  0.007,  0.085,  0.021,  0.100,  0.171,  0.212,  0.214,  0.214, 1848
 499680.00,12, 0, 1,323.61, 17.43, 44.58,10887.18,  -4.998,  0.112,  0.215,  0.059,  0.075,  0.088,  0.100,  0.100,  0.100, 1848
 499680.00,28, 0, 1, 44.54, 33.48, 46.27, 9602.86,  -8.355,  0.263,  0.069,  0.049,  0.087,  0.138,  0.185,  0.186,  0.186, 1848
 499680.00,28, 0, 7, 44.54, 33.48, 51.30, 9598.20, 264.592,  0.035,  0.065,  0.027,  0.082,  0.157,  0.221,  0.222,  0.222, 1848
 499680.00,31, 0, 1, 82.77, 42.18, 49.45, 6157.97,  -7.347,  0.038,  0.056,  0.034,  0.072,  0.092,  0.114,  0.114,  0.114, 1848
 499680.00, 4, 0, 1,175.83, 49.87, 49.33, 6477.06, -12.875,  0.077,  0.060,  0.034,  0.086,  0.123,  0.136,  0.136,  0.136, 1848
 499680.00, 4, 0, 7,175.83, 49.87, 51.32, 6167.56, 192.669,  0.007,  0.077,  0.027,  0.095,  0.136,  0.154,  0.155,  0.155, 1848
 499740.00,25, 0, 1,351.97, 26.92, 44.66, 8576.94,  -9.435,  0.077,  0.094,  0.059,  0.087,  0.105,  0.128,  0.128,  0.128, 1849
 499740.00,25, 0, 7,351.97, 26.92, 51.99, 8574.64, 120.912,  0.003,  0.065,  0.025,  0.061,  0.092,  0.124,  0.125,  0.125, 1849
 499740.00, 6, 0, 1,260.43, 51.22, 51.12, 8176.58, -10.134,  0.023,  0.044,  0.028,  0.068,  0.090,  0.128,  0.129,  0.129, 1849
 499740.00, 6, 0, 7,260.43, 51.22, 53.95, 8174.24, 155.087,  0.013,  0.060,  0.020,  0.062,  0.091,  0.133,  0.134,  0.134, 1849
 499740.00, 9, 0, 1,212.97, 21.91, 45.86, 2367.42,  -5.008,  0.052,  0.109,  0.051,  0.080,  0.105,  0.132,  0.132,  0.132, 1849
 499740.00, 9, 0, 7,212.97, 21.91, 48.95, 2365.24,  96.450,  0.016,  0.099,  0.036,  0.062,  0.095,  0.127,  0.128,  0.128, 1849
 499740.00,11, 0, 1,305.86, 28.87, 46.82, 2788.58,  -3.218,  0.054,  0.072,  0.046,  0.067,  0.082,  0.100,  0.100,  0.100, 1849
 499740.00,11, 0, 7,305.86, 28.87, 51.52, 2769.14, 105.684,  0.010,  0.067,  0.027,  0.050,  0.063,  0.082,  0.082,  0.082, 1849
 499740.00,19, 0, 1,243.12, 15.76, 45.29,13722.80,  -1.612,  0.062,  0.119,  0.054,  0.073,  0.087,  0.103,  0.103,  0.103, 1849
 499740.00, 3, 0, 1,136.67, 42.17, 48.75,13140.49,  -9.518,  0.056,  0.088,  0.037,  0.077,  0.106,  0.120,  0.121,  0.121, 1849
 499740.00, 3, 0, 7,136.67, 42.17, 53.32,13138.44,  90.738,  0.002,  0.074,  0.022,  0.069,  0.114,  0.135,  0.135,  0.135, 1849
 499740.00,12, 0, 1,323.34, 17.10, 44.09,10947.18,  -5.332,  0.079,  0.119,  0.062,  0.075,  0.088,  0.102,  0.102,  0.102, 1849
 499740.00,28, 0, 1, 44.16, 33.20, 46.33, 9662.86,  -8.690,  0.068,  0.076,  0.048,  0.097,  0.138,  0.186,  0.187,  0.187, 1849
 499740.00,28, 0, 7, 44.16, 33.20, 51.52, 9658.20, 264.577,  0.029,  0.069,  0.027,  0.101,  0.159,  0.223,  0.224,  0.224, 1849
 499740.00,31, 0, 1, 82.17, 42.23, 49.64, 6217.97,  -7.383,  0.086,  0.063,  0.033,  0.098,  0.173,  0.207,  0.208,  0.208, 1849
 499740.00, 4, 0, 1,175.34, 50.20, 49.22, 6537.06, -12.625,  0.026,  0.065,  0.035,  0.084,  0.147,  0.201,  0.203,  0.203, 1849
 499740.00, 4, 0, 7,175.34, 50.20, 51.52, 6227.56, 192.690,  0.003,  0.082,  0.027,  0.092,  0.182,  0.246,  0.250,  0.250, 1849
 499800.00,25, 0, 1,351.55, 26.72, 44.37, 8636.94,  -9.422,  0.064,  0.098,  0.060,  0.088,  0.112,  0.126,  0.127,  0.127, 1850
 499800.00,25, 0, 7,351.55, 26.72, 51.66, 8634.64, 120.886,  0.018,  0.061,  0.026,  0.061,  0.095,  0.118,  0.119,  0.119, 1850
 499800.00, 6, 0, 1,259.71, 51.26, 51.33, 8236.58, -10.052,  0.016,  0.048,  0.027,  0.070,  0.090,  0.107,  0.107,  0.107, 1850
 499800.00, 6, 0, 7,259.71, 51.26, 53.96, 8234.24, 155.053,  0.006,  0.053,  0.020,  0.055,  0.090,  0.120,  0.120,  0.120, 1850
 499800.00, 9, 0, 1,212.92, 22.34, 45.26, 2427.42,  -4.894,  0.025,  0.139,  0.055,  0.086,  0.122,  0.159,  0.159,  0.159, 1850
 499800.00, 9, 0, 7,212.92, 22.34, 48.41, 2425.24,  96.485,  0.020,  0.087,  0.038,  0.078,  0.130,  0.170,  0.170,  0.170, 1850
 499800.00,11, 0, 1,305.62, 29.24, 46.99, 2848.58,  -3.480,  0.051,  0.063,  0.045,  0.067,  0.085,  0.099,  0.099,  0.099, 1850
 499800.00,11, 0, 7,305.62, 29.24, 51.65, 2829.14, 105.663,  0.004,  0.062,  0.026,  0.049,  0.068,  0.078,  0.078,  0.078, 1850
 499800.00,19, 0, 1,242.93, 15.35, 44.32,13782.80,  -1.991,  0.182,  0.084,  0.061,  0.081,  0.110,  0.130,  0.130,  0.131, 1850
 499800.00, 3, 0, 1,136.46, 41.73, 48.70,13200.49,  -9.634,  0.021,  0.090,  0.037,  0.075,  0.100,  0.117,  0.117,  0.117, 1850
 499800.00, 3, 0, 7,136.46, 41.73, 53.00,13198.44,  90.723,  0.008,  0.059,  0.022,  0.063,  0.097,  0.109,  0.109,  0.109, 1850
 499800.00,12, 0, 1,323.07, 16.77, 44.61,11007.17,  -4.936,  0.135,  0.108,  0.059,  0.088,  0.102,  0.114,  0.114,  0.114, 1850
 499800.00,28, 0, 1, 43.78, 32.92, 46.19, 9722.86,  -8.122,  0.254,  0.072,  0.049,  0.097,  0.168,  0.188,  0.189,  0.189, 1850
 499800.00,28, 0, 7, 43.78, 32.92, 51.11, 9718.20, 264.712,  0.043,  0.074,  0.028,  0.096,  0.191,  0.214,  0.215,  0.215, 1850
 499800.00,31, 0, 1, 81.57, 42.27, 49.74, 6277.97,  -7.166,  0.027,  0.060,  0.033,  0.080,  0.110,  0.151,  0.151,  0.151, 1850
 499800.00, 4, 0, 1,174.84, 50.53, 49.35, 6597.06, -12.668,  0.021,  0.065,  0.034,  0.089,  0.132,  0.171,  0.172,  0.172, 1850
 499800.00, 4, 0, 7,174.84, 50.53, 51.87, 6287.56, 192.733,  0.017,  0.077,  0.025,  0.095,  0.153,  0.195,  0.195,  0.195, 1850
 499860.00,25, 0, 1,351.13, 26.51, 44.33, 8696.94,  -9.540,  0.018,  0.093,  0.061,  0.086,  0.106,  0.130,  0.130,  0.130, 1851
 499860.00,25, 0, 7,351.13, 26.51, 51.76, 8694.64, 120.845,  0.012,  0.056,  0.026,  0.064,  0.093,  0.123,  0.123,  0.123, 1851
 499860.00, 6, 0, 1,258.98, 51.29, 51.37, 8296.58,  -9.919,  0.060,  0.042,  0.027,  0.065,  0.082,  0.103,  0.103,  0.103, 1851
 499860.00, 6, 0, 7,258.98, 51.29, 54.17, 8294.24, 155.063,  0.010,  0.044,  0.020,  0.054,  0.069,  0.089,  0.089,  0.090, 1851
 499860.00, 9, 0, 1,212.87, 22.79, 45.32, 2487.42,  -5.007,  0.075,  0.151,  0.054,  0.079,  0.105,  0.124,  0.124,  0.124, 1851
 499860.00, 9, 0, 7,212.87, 22.79, 49.26, 2485.24,  96.585,  0.032,  0.082,  0.034,  0.063,  0.099,  0.114,  0.115,  0.115, 1851
 499860.00,11, 0, 1,305.39, 29.62, 47.31, 2908.58,  -3.476,  0.093,  0.071,  0.043,  0.066,  0.088,  0.106,  0.106,  0.106, 1851
 499860.00,11, 0, 7,305.39, 29.62, 52.00, 2889.14, 105.664,  0.003,  0.062,  0.025,  0.051,  0.067,  0.080,  0.081,  0.081, 1851
 499860.00,19, 0, 1,242.74, 14.94, 43.68,13842.80,  -2.246,  0.078,  0.116,  0.065,  0.082,  0.113,  0.157,  0.158,  0.158, 1851
 499860.00, 3, 0, 1,136.25, 41.29, 48.99,13260.49,  -9.394,  0.119,  0.081,  0.036,  0.080,  0.109,  0.134,  0.135,  0.135, 1851
 499860.00, 3, 0, 7,136.25, 41.29, 52.81,13258.44,  90.722,  0.005,  0.079,  0.023,  0.073,  0.106,  0.127,  0.129,  0.129, 1851
 499860.00,12, 0, 1,322.79, 16.43, 44.78,11067.17,  -4.494,  0.176,  0.131,  0.058,  0.091,  0.103,  0.126,  0.127,  0.127, 1851
 499860.00,28, 0, 1, 43.40, 32.64, 46.07, 9782.86,  -7.268,  0.233,  0.079,  0.050,  0.086,  0.112,  0.133,  0.134,  0.134, 1851
 499860.00,28, 0, 7, 43.40, 32.64, 50.94, 9778.20, 264.842,  0.035,  0.057,  0.028,  0.074,  0.110,  0.141,  0.142,  0.142, 1851
 499860.00,31, 0, 1, 80.96, 42.31, 49.74, 6337.97,  -7.022,  0.041,  0.057,  0.033,  0.072,  0.095,  0.121,  0.121,  0.121, 1851
 499860.00, 4, 0, 1,174.32, 50.86, 49.79, 6657.06, -12.537,  0.047,  0.060,  0.032,  0.075,  0.131,  0.174,  0.174,  0.174, 1851
 499860.00, 4, 0, 7,174.32, 50.86, 52.29, 6347.56, 192.761,  0.001,  0.062,  0.024,  0.074,  0.144,  0.189,  0.190,  0.190, 1851
 499920.00,25, 0, 1,350.73, 26.30, 44.63, 8756.94,  -9.636,  0.058,  0.087,  0.059,  0.090,  0.110,  0.127,  0.127,  0.128, 1852
 499920.00,25, 0, 7,350.73, 26.30, 51.64, 8754.64, 120.799,  0.015,  0.062,  0.026,  0.065,  0.098,  0.118,  0.120,  0.120, 1852
 499920.00, 6, 0, 1,258.27, 51.31, 51.47, 8356.58,  -9.759,  0.021,  0.045,  0.027,  0.067,  0.088,  0.101,  0.101,  0.102, 1852
 499920.00, 6, 0, 7,258.27, 51.31, 54.15, 8354.24, 155.091,  0.004,  0.053,  0.020,  0.053,  0.072,  0.083,  0.084,  0.084, 1852
 499920.00, 9, 0, 1,212.82, 23.22, 45.56, 2547.42,  -4.937,  0.112,  0.114,  0.053,  0.084,  0.105,  0.122,  0.122,  0.122, 1852
 499920.00, 9, 0, 7,212.82, 23.22, 49.16, 2545.24,  96.620,  0.015,  0.072,  0.035,  0.066,  0.090,  0.114,  0.114,  0.114, 1852
 499920.00,11, 0, 1,305.15, 29.98, 48.12, 2968.58,  -3.127,  0.090,  0.062,  0.039,  0.065,  0.086,  0.102,  0.102,  0.103, 1852
 499920.00,11, 0, 7,305.15, 29.98, 52.00, 2949.14, 105.644,  0.012,  0.054,  0.025,  0.050,  0.068,  0.081,  0.081,  0.081, 1852
 499920.00,19, 0, 1,242.57, 14.54, 43.94,13902.80,  -2.276,  0.096,  0.106,  0.064,  0.082,  0.120,  0.140,  0.141,  0.141, 1852
 499920.00, 3, 0, 1,136.06, 40.87, 49.13,13320.49,  -9.032,  0.097,  0.094,  0.035,  0.084,  0.119,  0.138,  0.138,  0.139, 1852
 499920.00, 3, 0, 7,136.06, 40.87, 52.52,13318.44,  90.736,  0.009,  0.089,  0.024,  0.083,  0.119,  0.137,  0.137,  0.137, 1852
 499920.00,12, 0, 1,322.53, 16.10, 44.85,11127.17,  -3.882,  0.120,  0.133,  0.057,  0.088,  0.101,  0.114,  0.115,  0.115, 1852
 499920.00,28, 0, 1, 43.03, 32.36, 45.99, 9842.86,  -6.646,  0.093,  0.082,  0.050,  0.101,  0.150,  0.191,  0.192,  0.192, 1852
 499920.00,28, 0, 7, 43.03, 32.36, 51.11, 9838.20, 264.944,  0.019,  0.085,  0.028,  0.099,  0.176,  0.234,  0.236,  0.236, 1852
 499920.00,31, 0, 1, 80.36, 42.33, 49.60, 6397.97,  -6.999,  0.034,  0.076,  0.033,  0.086,  0.123,  0.138,  0.138,  0.138, 1852
 499920.00, 4, 0, 1,173.81, 51.17, 49.77, 6717.06, -12.606,  0.097,  0.051,  0.032,  0.072,  0.101,  0.116,  0.118,  0.118, 1852
 499920.00, 4, 0, 7,173.81, 51.17, 52.56, 6407.56, 192.774,  0.005,  0.056,  0.024,  0.066,  0.098,  0.113,  0.114,  0.114, 1852
 499980.00,25, 0, 1,350.33, 26.09, 44.50, 8816.94,  -9.795,  0.092,  0.084,  0.060,  0.095,  0.145,  0.193,  0.195,  0.195, 1853
 499980.00,25, 0, 7,350.33, 26.09, 51.78, 8814.64, 120.778,  0.009,  0.075,  0.026,  0.080,  0.155,  0.211,  0.213,  0.213, 1853
 499980.00, 6, 0, 1,257.55, 51.33, 51.36, 8416.58,  -9.886,  0.081,  0.042,  0.027,  0.065,  0.082,  0.104,  0.105,  0.105, 1853
 499980.00, 6, 0, 7,257.55, 51.33, 54.07, 8414.24, 155.092,  0.009,  0.050,  0.020,  0.053,  0.068,  0.091,  0.093,  0.093, 1853
 499980.00, 9, 0, 1,212.76, 23.65, 44.49, 2607.42,  -5.510,  0.159,  0.111,  0.060,  0.087,  0.111,  0.132,  0.133,  0.133, 1853
 499980.00, 9, 0, 7,212.76, 23.65, 48.74, 2605.24,  96.553,  0.016,  0.076,  0.037,  0.066,  0.100,  0.124,  0.127,  0.126, 1853
 499980.00,11, 0, 1,304.90, 30.34, 47.28, 3028.58,  -3.358,  0.208,  0.066,  0.043,  0.066,  0.083,  0.097,  0.097,  0.097, 1853
 499980.00,11, 0, 7,304.90, 30.34, 51.62, 3009.14, 105.589,  0.017,  0.061,  0.026,  0.049,  0.063,  0.071,  0.071,  0.071, 1853
 499980.00,19, 0, 1,242.39, 14.14, 44.29,13962.80,  -1.564,  0.261,  0.096,  0.061,  0.074,  0.088,  0.094,  0.094,  0.094, 1853
 499980.00, 3, 0, 1,135.86, 40.43, 48.90,13380.49,  -8.595,  0.133,  0.087,  0.036,  0.081,  0.122,  0.144,  0.145,  0.145, 1853
 499980.00, 3, 0, 7,135.86, 40.43, 52.75,13378.44,  90.822,  0.036,  0.098,  0.023,  0.078,  0.140,  0.172,  0.174,  0.174, 1853
 499980.00,12, 0, 1,322.27, 15.76, 43.89,11187.17,  -3.827,  0.056,  0.108,  0.064,  0.092,  0.108,  0.121,  0.121,  0.121, 1853
